store_id,date,cash_transactions,card_transactions,total_transactions,amount_cash,amount_card,amount_total,units_sold,has_promotion,day_of_week,region,store_format,is_holiday,is_buen_fin,is_navidad_season,is_payday,amount_cash_lag_1,cash_tx_lag_1,amount_cash_lag_7,cash_tx_lag_7,amount_cash_lag_14,cash_tx_lag_14,amount_cash_roll7_mean,amount_cash_roll7_std,amount_cash_roll7_max,amount_cash_roll28_mean,amount_cash_roll28_std,amount_cash_roll28_max,cash_ratio,days_since_payday,days_until_payday
STR_014,2024-03-25,3662.0,,7551.0,911647.71,,,,,0,Norte,Supercenter,False,False,False,False,911647.71,3662.0,911647.71,3662.0,911647.71,3662.0,911647.71,0.0,911647.71,875322.1457142857,110707.5438884428,911647.71,0.4849688782942656,10,6
STR_014,2024-03-26,3662.0,,7551.0,911647.71,,,,,1,Norte,Supercenter,False,False,False,False,911647.71,3662.0,911647.71,3662.0,911647.71,3662.0,911647.71,0.0,911647.71,891497.8953571429,74872.18460552007,911647.71,0.4849688782942656,11,5
STR_014,2024-03-27,3662.0,,7551.0,911647.71,,,,,2,Norte,Supercenter,False,False,False,False,911647.71,3662.0,911647.71,3662.0,911647.71,3662.0,911647.71,0.0,911647.71,903081.3492857142,45328.920181751535,911647.71,0.4849688782942656,12,4
STR_014,2024-03-28,3662.0,,7551.0,911647.71,,,,,3,Norte,Supercenter,False,False,False,False,911647.71,3662.0,911647.71,3662.0,911647.71,3662.0,911647.71,0.0,911647.71,911647.71,0.0,911647.71,0.4849688782942656,13,3
STR_014,2024-03-29,3662.0,,7551.0,911647.71,,,,,4,Norte,Supercenter,False,False,False,False,911647.71,3662.0,911647.71,3662.0,911647.71,3662.0,911647.71,0.0,911647.71,911647.71,0.0,911647.71,0.4849688782942656,14,2
STR_014,2024-03-30,3662.0,,7551.0,911647.71,,,,,5,Norte,Supercenter,False,False,False,False,911647.71,3662.0,911647.71,3662.0,911647.71,3662.0,911647.71,0.0,911647.71,911647.71,0.0,911647.71,0.4849688782942656,15,1
STR_015,2024-03-01,2734.0,,6437.0,682209.03,,,,,4,Centro,Supercenter,False,False,False,False,682209.03,2734.0,545754.9400000001,2349.0,590472.37,2113.0,608562.7000000001,121495.60022768112,733627.01,622259.8817857142,169337.54864310063,999256.26,0.4247320180208171,1,14
STR_015,2024-03-02,2734.0,,6437.0,682209.03,,,,,5,Centro,Supercenter,False,False,False,False,682209.03,2734.0,733627.01,2654.0,999256.26,3841.0,628056.1414285714,120682.84374291069,733627.01,627598.4053571429,168765.7720271089,999256.26,0.4247320180208171,2,13
STR_015,2024-03-03,2734.0,,6437.0,682209.03,,,,,6,Centro,Supercenter,False,False,False,False,682209.03,2734.0,699970.47,2873.0,874116.64,3311.0,620710.7157142857,114597.653219492,699970.47,618022.9142857144,156970.73262583563,999256.26,0.4247320180208171,3,12
STR_015,2024-03-04,2734.0,,6437.0,682209.03,,,,,0,Centro,Supercenter,False,False,False,False,682209.03,2734.0,374548.82,1245.0,497249.82,1865.0,618173.3671428572,112731.68719473676,682209.03,615324.7639285715,155118.2618815747,999256.26,0.4247320180208171,4,11
STR_015,2024-03-05,2734.0,,6437.0,682209.03,,,,,1,Centro,Supercenter,False,False,False,False,682209.03,2734.0,597473.6799999999,2158.0,516280.64,2102.0,662124.8257142856,35299.03435820914,682209.03,629603.43,141106.13758389538,999256.26,0.4247320180208171,5,10
STR_015,2024-03-06,2734.0,,6437.0,682209.03,,,,,2,Centro,Supercenter,False,False,False,False,682209.03,2734.0,626354.95,2331.0,536129.04,2046.0,674229.8757142856,21110.857912598032,682209.03,638049.5549999999,136700.71715192051,999256.26,0.4247320180208171,6,9
STR_015,2024-03-07,2734.0,,6437.0,682209.03,,,,,3,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,578034.49,2397.0,682209.03,0.0,682209.03,645066.6385714285,133599.96140379304,999256.26,0.4247320180208171,7,8
STR_015,2024-03-08,2734.0,,6437.0,682209.03,,,,,4,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,545754.9400000001,2349.0,682209.03,0.0,682209.03,649892.6867857144,132364.2021069776,999256.26,0.4247320180208171,8,7
STR_015,2024-03-09,2734.0,,6437.0,682209.03,,,,,5,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,733627.01,2654.0,682209.03,0.0,682209.03,655297.0146428571,130399.95733584752,999256.26,0.4247320180208171,9,6
STR_015,2024-03-10,2734.0,,6437.0,682209.03,,,,,6,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,699970.47,2873.0,682209.03,0.0,682209.03,649614.0499999999,125362.13543871958,999256.26,0.4247320180208171,10,5
STR_015,2024-03-11,2734.0,,6437.0,682209.03,,,,,0,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,374548.82,1245.0,682209.03,0.0,682209.03,643203.1178571429,118516.71521508932,999256.26,0.4247320180208171,11,4
STR_015,2024-03-12,2734.0,,6437.0,682209.03,,,,,1,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,597473.6799999999,2158.0,682209.03,0.0,682209.03,648563.9974999999,116685.960535175,999256.26,0.4247320180208171,12,3
STR_015,2024-03-13,2734.0,,6437.0,682209.03,,,,,2,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,626354.95,2331.0,682209.03,0.0,682209.03,650735.8664285714,116727.50971749844,999256.26,0.4247320180208171,13,2
STR_015,2024-03-14,2734.0,,6437.0,682209.03,,,,,3,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,656846.4578571429,113583.67403435727,999256.26,0.4247320180208171,14,1
STR_015,2024-03-15,2734.0,,6437.0,682209.03,,,,,4,Centro,Supercenter,False,False,False,True,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,657228.735,113652.82820328332,999256.26,0.4247320180208171,0,0
STR_015,2024-03-16,2734.0,,6437.0,682209.03,,,,,5,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,660505.0442857143,112977.40021162725,999256.26,0.4247320180208171,1,15
STR_015,2024-03-17,2734.0,,6437.0,682209.03,,,,,6,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,649181.9289285715,91642.18347194216,874116.64,0.4247320180208171,2,14
STR_015,2024-03-18,2734.0,,6437.0,682209.03,,,,,0,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,642328.0857142858,80722.1308083443,733627.01,0.4247320180208171,3,13
STR_015,2024-03-19,2734.0,,6437.0,682209.03,,,,,1,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,648933.7717857143,75829.89953584492,733627.01,0.4247320180208171,4,12
STR_015,2024-03-20,2734.0,,6437.0,682209.03,,,,,2,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,654859.7857142857,71435.48874334747,733627.01,0.4247320180208171,5,11
STR_015,2024-03-21,2734.0,,6437.0,682209.03,,,,,3,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,660076.9282142858,67678.61292054602,733627.01,0.4247320180208171,6,10
STR_015,2024-03-22,2734.0,,6437.0,682209.03,,,,,4,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,663797.4474999999,65839.85631287016,733627.01,0.4247320180208171,7,9
STR_015,2024-03-23,2734.0,,6437.0,682209.03,,,,,5,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,668670.8078571429,61698.76137227653,733627.01,0.4247320180208171,8,8
STR_015,2024-03-24,2734.0,,6437.0,682209.03,,,,,6,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,666834.4514285715,60446.32044844747,699970.47,0.4247320180208171,9,7
STR_015,2024-03-25,2734.0,,6437.0,682209.03,,,,,0,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,666200.1142857142,60178.30663145769,682209.03,0.4247320180208171,10,6
STR_015,2024-03-26,2734.0,,6437.0,682209.03,,,,,1,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,677187.9789285715,18850.14105865773,682209.03,0.4247320180208171,11,5
STR_015,2024-03-27,2734.0,,6437.0,682209.03,,,,,2,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,680214.2414285715,10555.428956323512,682209.03,0.4247320180208171,12,4
STR_015,2024-03-28,2734.0,,6437.0,682209.03,,,,,3,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,682209.03,0.0183180805296594,682209.03,0.4247320180208171,13,3
STR_015,2024-03-29,2734.0,,6437.0,682209.03,,,,,4,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,682209.03,0.0183180805296594,682209.03,0.4247320180208171,14,2
STR_015,2024-03-30,2734.0,,6437.0,682209.03,,,,,5,Centro,Supercenter,False,False,False,False,682209.03,2734.0,682209.03,2734.0,682209.03,2734.0,682209.03,0.0,682209.03,682209.03,0.0183180805296594,682209.03,0.4247320180208171,15,1
STR_016,2024-03-01,2285.0,,5067.0,641934.14,,,,,4,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,481792.77,1973.0,417640.57,1566.0,479714.42285714287,160206.34102714327,694882.27,459900.12928571424,139918.7461857535,770866.53,0.4509571738701401,1,14
STR_016,2024-03-02,2285.0,,5067.0,641934.14,,,,,5,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,694882.27,2788.0,601536.62,2139.0,502591.7614285714,171582.7006597265,694882.27,466240.0367857143,144090.56267949138,770866.53,0.4509571738701401,2,13
STR_016,2024-03-03,2285.0,,5067.0,641934.14,,,,,6,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,564705.09,2237.0,556533.4,2244.0,495027.7428571429,162626.30841633742,641934.14,461635.3085714286,135817.66859383733,694882.27,0.4509571738701401,3,12
STR_016,2024-03-04,2285.0,,5067.0,641934.14,,,,,0,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,333556.54,1320.0,382916.61,1464.0,506060.4642857144,170566.9015159641,641934.14,466809.7571428571,139915.0080704214,694882.27,0.4509571738701401,4,11
STR_016,2024-03-05,2285.0,,5067.0,641934.14,,,,,1,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,287876.38,1254.0,423452.97,1653.0,550114.4071428572,157943.6661417904,641934.14,484850.52714285714,127831.15681338438,694882.27,0.4509571738701401,5,10
STR_016,2024-03-06,2285.0,,5067.0,641934.14,,,,,2,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,353253.77,1506.0,363806.16,1333.0,600694.0871428571,109110.92391515955,641934.14,493089.2696428572,130321.44037506582,694882.27,0.4509571738701401,6,9
STR_016,2024-03-07,2285.0,,5067.0,641934.14,,,,,3,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,418115.03,1656.0,641934.14,0.0,641934.14,503894.64,129646.17764291496,694882.27,0.4509571738701401,7,8
STR_016,2024-03-08,2285.0,,5067.0,641934.14,,,,,4,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,481792.77,1973.0,641934.14,0.0,641934.14,512391.2367857144,130650.79413061176,694882.27,0.4509571738701401,8,7
STR_016,2024-03-09,2285.0,,5067.0,641934.14,,,,,5,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,694882.27,2788.0,641934.14,0.0,641934.14,517857.9571428572,132814.42844738968,694882.27,0.4509571738701401,9,6
STR_016,2024-03-10,2285.0,,5067.0,641934.14,,,,,6,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,564705.09,2237.0,641934.14,0.0,641934.14,525228.6335714286,133800.73047376514,694882.27,0.4509571738701401,10,5
STR_016,2024-03-11,2285.0,,5067.0,641934.14,,,,,0,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,333556.54,1320.0,641934.14,0.0,641934.14,523442.2082142857,131811.39889803514,694882.27,0.4509571738701401,11,4
STR_016,2024-03-12,2285.0,,5067.0,641934.14,,,,,1,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,287876.38,1254.0,641934.14,0.0,641934.14,534109.1682142857,128739.34358178944,694882.27,0.4509571738701401,12,3
STR_016,2024-03-13,2285.0,,5067.0,641934.14,,,,,2,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,353253.77,1506.0,641934.14,0.0,641934.14,544078.0035714286,125755.8234979435,694882.27,0.4509571738701401,13,2
STR_016,2024-03-14,2285.0,,5067.0,641934.14,,,,,3,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,552339.1710714286,124252.802598549,694882.27,0.4509571738701401,14,1
STR_016,2024-03-15,2285.0,,5067.0,641934.14,,,,,4,Oriente,Supercenter,False,False,False,True,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,553895.7242857143,125120.51286803244,694882.27,0.4509571738701401,0,0
STR_016,2024-03-16,2285.0,,5067.0,641934.14,,,,,5,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,561906.2089285714,123239.82181154045,694882.27,0.4509571738701401,1,15
STR_016,2024-03-17,2285.0,,5067.0,641934.14,,,,,6,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,563348.9775,123955.34819732612,694882.27,0.4509571738701401,2,14
STR_016,2024-03-18,2285.0,,5067.0,641934.14,,,,,0,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,566399.0039285715,124829.03367701716,694882.27,0.4509571738701401,3,13
STR_016,2024-03-19,2285.0,,5067.0,641934.14,,,,,1,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,575649.63,120241.34065988216,694882.27,0.4509571738701401,4,12
STR_016,2024-03-20,2285.0,,5067.0,641934.14,,,,,2,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,583452.5289285715,117045.49393497096,694882.27,0.4509571738701401,5,11
STR_016,2024-03-21,2285.0,,5067.0,641934.14,,,,,3,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,593385.6710714286,109257.31999441156,694882.27,0.4509571738701401,6,10
STR_016,2024-03-22,2285.0,,5067.0,641934.14,,,,,4,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,601379.2107142856,104021.26252355696,694882.27,0.4509571738701401,7,9
STR_016,2024-03-23,2285.0,,5067.0,641934.14,,,,,5,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,607098.5453571428,101576.3361805481,694882.27,0.4509571738701401,8,8
STR_016,2024-03-24,2285.0,,5067.0,641934.14,,,,,6,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,605207.5407142857,100367.23626588592,641934.14,0.4509571738701401,9,7
STR_016,2024-03-25,2285.0,,5067.0,641934.14,,,,,0,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,607965.7210714286,100274.08735378431,641934.14,0.4509571738701401,10,6
STR_016,2024-03-26,2285.0,,5067.0,641934.14,,,,,1,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,618979.2067857143,84752.19708528415,641934.14,0.4509571738701401,11,5
STR_016,2024-03-27,2285.0,,5067.0,641934.14,,,,,2,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,631624.1267857143,54555.46195758175,641934.14,0.4509571738701401,12,4
STR_016,2024-03-28,2285.0,,5067.0,641934.14,,,,,3,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,641934.14,0.0,641934.14,0.4509571738701401,13,3
STR_016,2024-03-29,2285.0,,5067.0,641934.14,,,,,4,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,641934.14,0.0,641934.14,0.4509571738701401,14,2
STR_016,2024-03-30,2285.0,,5067.0,641934.14,,,,,5,Oriente,Supercenter,False,False,False,False,641934.14,2285.0,641934.14,2285.0,641934.14,2285.0,641934.14,0.0,641934.14,641934.14,0.0,641934.14,0.4509571738701401,15,1
STR_017,2024-03-01,3286.0,,7522.0,1294551.15,,,,,4,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1010776.0,2294.0,1101322.41,3181.0,926307.75,300497.6691577272,1294551.15,932021.4410714284,256708.55485633,1506945.51,0.4368519010901356,1,14
STR_017,2024-03-02,3286.0,,7522.0,1294551.15,,,,,5,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,954541.65,2420.0,1071282.68,2709.0,966847.0571428572,331350.10774996976,1294551.15,937101.7260714284,262570.0405437168,1506945.51,0.4368519010901356,2,13
STR_017,2024-03-03,3286.0,,7522.0,1294551.15,,,,,6,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1284159.4,3232.0,818898.19,1797.0,1015419.8428571428,353430.97022416093,1294551.15,938291.4571428573,264163.76795077225,1506945.51,0.4368519010901356,3,12
STR_017,2024-03-04,3286.0,,7522.0,1294551.15,,,,,0,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,702677.54,1952.0,770750.78,2058.0,1016904.3785714284,354767.2040487683,1294551.15,943566.6064285712,269895.3024207014,1506945.51,0.4368519010901356,4,11
STR_017,2024-03-05,3286.0,,7522.0,1294551.15,,,,,1,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,494276.74,1251.0,798260.63,2193.0,1101457.7514285713,337506.27845690167,1294551.15,978600.5717857144,247860.44286141888,1506945.51,0.4368519010901356,5,10
STR_017,2024-03-06,3286.0,,7522.0,1294551.15,,,,,2,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,743171.77,2035.0,844459.45,2212.0,1215782.6671428569,208401.81678984963,1294551.15,996427.2053571428,252110.04277408772,1506945.51,0.4368519010901356,6,9
STR_017,2024-03-07,3286.0,,7522.0,1294551.15,,,,,3,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,730832.24,1820.0,1294551.15,0.0,1294551.15,1009581.5046428572,257855.1947454613,1506945.51,0.4368519010901356,7,8
STR_017,2024-03-08,3286.0,,7522.0,1294551.15,,,,,4,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1010776.0,2294.0,1294551.15,0.0,1294551.15,1028845.4371428572,258291.9888507332,1506945.51,0.4368519010901356,8,7
STR_017,2024-03-09,3286.0,,7522.0,1294551.15,,,,,5,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,954541.65,2420.0,1294551.15,0.0,1294551.15,1044598.3985714284,260639.6895286352,1506945.51,0.4368519010901356,9,6
STR_017,2024-03-10,3286.0,,7522.0,1294551.15,,,,,6,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1284159.4,3232.0,1294551.15,0.0,1294551.15,1037012.8857142857,249539.77607725625,1294551.15,0.4368519010901356,10,5
STR_017,2024-03-11,3286.0,,7522.0,1294551.15,,,,,0,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,702677.54,1952.0,1294551.15,0.0,1294551.15,1043169.1557142856,253808.3832990605,1294551.15,0.4368519010901356,11,4
STR_017,2024-03-12,3286.0,,7522.0,1294551.15,,,,,1,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,494276.74,1251.0,1294551.15,0.0,1294551.15,1059316.9882142856,254943.21183800837,1294551.15,0.4368519010901356,12,3
STR_017,2024-03-13,3286.0,,7522.0,1294551.15,,,,,2,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,743171.77,2035.0,1294551.15,0.0,1294551.15,1073626.302142857,256553.2992495402,1294551.15,0.4368519010901356,13,2
STR_017,2024-03-14,3286.0,,7522.0,1294551.15,,,,,3,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1092275.975,252794.5276490403,1294551.15,0.4368519010901356,14,1
STR_017,2024-03-15,3286.0,,7522.0,1294551.15,,,,,4,Occidente,Supercenter,False,False,False,True,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1097988.454642857,255578.2873841531,1294551.15,0.4368519010901356,0,0
STR_017,2024-03-16,3286.0,,7522.0,1294551.15,,,,,5,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1104889.4810714286,258266.25278361945,1294551.15,0.4368519010901356,1,15
STR_017,2024-03-17,3286.0,,7522.0,1294551.15,,,,,6,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1112863.355,260626.1097161991,1294551.15,0.4368519010901356,2,14
STR_017,2024-03-18,3286.0,,7522.0,1294551.15,,,,,0,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1129850.9607142855,256220.09465632387,1294551.15,0.4368519010901356,3,13
STR_017,2024-03-19,3286.0,,7522.0,1294551.15,,,,,1,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1148558.1167857142,248021.07838616945,1294551.15,0.4368519010901356,4,12
STR_017,2024-03-20,3286.0,,7522.0,1294551.15,,,,,2,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1166282.7782142856,239652.4759208749,1294551.15,0.4368519010901356,5,11
STR_017,2024-03-21,3286.0,,7522.0,1294551.15,,,,,3,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1182357.4817857142,232247.2165256261,1294551.15,0.4368519010901356,6,10
STR_017,2024-03-22,3286.0,,7522.0,1294551.15,,,,,4,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1202490.3,215484.8025614932,1294551.15,0.4368519010901356,7,9
STR_017,2024-03-23,3286.0,,7522.0,1294551.15,,,,,5,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1212625.1267857142,212790.51765727403,1294551.15,0.4368519010901356,8,8
STR_017,2024-03-24,3286.0,,7522.0,1294551.15,,,,,6,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1224768.3232142855,207143.7780396696,1294551.15,0.4368519010901356,9,7
STR_017,2024-03-25,3286.0,,7522.0,1294551.15,,,,,0,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1225139.4571428571,207263.40328872172,1294551.15,0.4368519010901356,10,6
STR_017,2024-03-26,3286.0,,7522.0,1294551.15,,,,,1,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1246277.8003571427,180453.08162031908,1294551.15,0.4368519010901356,11,5
STR_017,2024-03-27,3286.0,,7522.0,1294551.15,,,,,2,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1274859.029285714,104200.908394929,1294551.15,0.4368519010901356,12,4
STR_017,2024-03-28,3286.0,,7522.0,1294551.15,,,,,3,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1294551.15,0.0,1294551.15,0.4368519010901356,13,3
STR_017,2024-03-29,3286.0,,7522.0,1294551.15,,,,,4,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1294551.15,0.0,1294551.15,0.4368519010901356,14,2
STR_017,2024-03-30,3286.0,,7522.0,1294551.15,,,,,5,Occidente,Supercenter,False,False,False,False,1294551.15,3286.0,1294551.15,3286.0,1294551.15,3286.0,1294551.15,0.0,1294551.15,1294551.15,0.0,1294551.15,0.4368519010901356,15,1
STR_018,2024-03-01,2192.0,,4832.0,618182.0,,,,,4,Sur,Supercenter,False,False,False,False,618182.0,2192.0,744078.3200000001,2601.0,647349.4,2128.0,589038.0342857143,192796.77431699165,883176.1799999999,584221.9992857144,170198.95286828777,932503.19,0.4536423841059602,1,14
STR_018,2024-03-02,2192.0,,4832.0,618182.0,,,,,5,Sur,Supercenter,False,False,False,False,618182.0,2192.0,883176.1799999999,2841.0,850011.55,2710.0,571052.8457142857,181462.2038744164,883176.1799999999,585544.4507142857,170318.041559188,932503.19,0.4536423841059602,2,13
STR_018,2024-03-03,2192.0,,4832.0,618182.0,,,,,6,Sur,Supercenter,False,False,False,False,618182.0,2192.0,656518.83,2199.0,721370.56,2492.0,533196.5342857143,124056.21560605663,656518.83,574318.6939285715,156392.04088398378,883176.1799999999,0.4536423841059602,3,12
STR_018,2024-03-04,2192.0,,4832.0,618182.0,,,,,0,Sur,Supercenter,False,False,False,False,618182.0,2192.0,336556.14,1165.0,490302.52,1668.0,527719.8442857143,118422.86491771636,618182.0,570790.6539285715,154153.07453646968,883176.1799999999,0.4536423841059602,4,11
STR_018,2024-03-05,2192.0,,4832.0,618182.0,,,,,1,Sur,Supercenter,False,False,False,False,618182.0,2192.0,430129.72,1493.0,472935.44,1510.0,567952.1100000001,86074.81528746056,618182.0,584119.8746428571,140464.00711807408,883176.1799999999,0.4536423841059602,5,10
STR_018,2024-03-06,2192.0,,4832.0,618182.0,,,,,2,Sur,Supercenter,False,False,False,False,618182.0,2192.0,454625.05,1584.0,428379.44,1436.0,594816.7214285714,61818.7164137545,618182.0,590049.5564285715,138172.41191750174,883176.1799999999,0.4536423841059602,6,9
